ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Ordered,Time_Order_Picked,Weather_conditions,Road_traffic_density,Type_of_vehicle
ORD003191,DP0470,27,3.5,12.900453,77.569223,13.074808,77.753304,22-12-2023,18:01:00,18:06:00,sunny,high,scooter
ORD003192,DP0486,26,4.7,12.997785,77.69666,12.901338,77.48221,22-12-2023,19:41:00,19:48:00,rainy,high,bicycle
ORD003193,DP0232,22,4.2,13.040147,77.556557,13.041076,77.470309,22-12-2023,20:31:00,20:38:00,sunny,high,bike
ORD003194,DP0035,36,3.5,12.909212,77.699022,12.895573,77.798742,22-12-2023,20:39:00,20:41:00,windy,high,bicycle
ORD003195,DP0070,26,3.7,13.001762,77.537679,12.863367,77.667275,22-12-2023,22:38:00,22:44:00,foggy,low,bike
ORD003196,DP0147,30,4.1,13.026606,77.514886,12.818198,77.42824,23-12-2023,07:41:00,07:49:00,sunny,low,bike
ORD003197,DP0260,22,3.2,12.858178,77.720312,13.182209,77.499034,23-12-2023,08:27:00,08:32:00,sunny,medium,bike
ORD003198,DP0239,28,4,12.886125,77.723111,12.911646,77.541402,23-12-2023,10:42:00,10:44:00,sunny,jam,bike
ORD003199,DP0299,19,3.2,12.98256,77.72701,13.093157,77.49964,23-12-2023,12:10:00,12:16:00,sunny,medium,scooter
ORD003200,DP0405,25,3.5,12.992694,77.626077,12.865584,77.797722,23-12-2023,13:53:00,14:01:00,sunny,low,scooter
ORD003201,DP0098,30,4.2,13.054542,77.544812,13.184653,77.512052,23-12-2023,15:16:00,15:23:00,rainy,medium,scooter
ORD003202,DP0354,35,3.4,12.977668,77.702633,13.054631,77.794405,23-12-2023,19:37:00,19:39:00,cloudy,medium,bike
ORD003203,DP0329,23,4.3,13.0868,77.706615,13.014328,77.667181,23-12-2023,23:44:00,23:47:00,sunny,low,bike
ORD003204,DP0017,34,3.6,13.052177,77.52255,12.902739,77.648907,23-12-2023,01:26:00,01:32:00,rainy,high,bicycle
ORD003205,DP0475,29,4.9,13.074992,77.571391,12.969329,77.576609,23-12-2023,03:11:00,03:13:00,rainy,medium,bike
ORD003206,DP0284,29,4.5,13.005604,77.60964,13.112667,77.797773,23-12-2023,05:19:00,05:23:00,windy,medium,scooter
ORD003207,DP0463,27,3.2,12.859877,77.678293,12.800469,77.596864,24-12-2023,09:20:00,09:24:00,sunny,medium,scooter
ORD003208,DP0413,27,4.4,13.105975,77.582887,12.932839,77.715522000000007,24-12-2023,11:25:00,11:28:00,windy,medium,scooter
ORD003209,DP0341,31,3.3,12.937795,77.689005,13.179884,77.491869,24-12-2023,14:21:00,14:28:00,sunny,high,bike
ORD003210,DP0037,26,3.3,12.995469,77.498513,13.038997,77.730507,24-12-2023,15:10:00,15:15:00,sunny,low,bike
ORD003211,DP0397,24,3.9,12.875229,77.748425,13.10071,77.716956,24-12-2023,15:43:00,15:51:00,rainy,medium,bike
ORD003212,DP0256,37,4.5,13.088765,77.569082,12.863559,77.769555,24-12-2023,18:10:00,18:15:00,cloudy,high,scooter
ORD003213,DP0349,33,3.5,13.028856,77.52193,13.180543,77.472821,24-12-2023,20:59:00,21:02:00,cloudy,medium,bike
ORD003214,DP0356,25,4,12.898125,77.466375,13.16581,77.423247,24-12-2023,21:11:00,21:16:00,cloudy,high,scooter
ORD003215,DP0116,26,3.3,13.041264,77.625034,13.088131,77.694376,24-12-2023,23:14:00,23:22:00,windy,medium,bike
ORD003216,DP0399,27,3.7,12.855208,77.509251,12.95594,77.596811,24-12-2023,00:12:00,00:18:00,sunny,medium,bike
ORD003217,DP0077,31,4.5,13.092395,77.722323,12.841686,77.500731,24-12-2023,00:34:00,00:37:00,cloudy,high,scooter
ORD003218,DP0026,30,3.8,13.096862,77.639603,13.095725,77.762733,24-12-2023,02:53:00,03:00:00,cloudy,high,bike
ORD003219,DP0254,25,4.1,12.88978,77.729984,12.980242,77.641986,24-12-2023,03:02:00,03:10:00,sunny,medium,scooter
ORD003220,DP0260,42,4.2,12.923371,77.659735,12.878558,77.409462,25-12-2023,10:03:00,10:07:00,windy,medium,bike
ORD003221,DP0133,35,4.1,13.062354,77.528824,13.171745,77.67187,25-12-2023,14:12:00,14:19:00,windy,high,bike
ORD003222,DP0476,22,4.1,12.863349,77.727074,12.959467,77.61666,25-12-2023,16:02:00,16:07:00,sunny,medium,bike
ORD003223,DP0328,31,4.4,12.971269,77.521592,13.190952,77.526919,25-12-2023,19:36:00,19:40:00,foggy,high,scooter
ORD003224,DP0415,32,4.7,13.107333,77.591454,12.95662,77.6623,25-12-2023,22:05:00,22:10:00,rainy,high,bike
ORD003225,DP0357,36,3.4,13.008298,77.66137,13.138039,77.631131,25-12-2023,22:43:00,22:51:00,windy,high,bike
ORD003226,DP0259,26,4,13.073275,77.640872,13.07317,77.500915,25-12-2023,23:14:00,23:19:00,sunny,medium,bike
ORD003227,DP0398,25,4.4,12.959216,77.705661,12.903569,77.582053,25-12-2023,23:15:00,23:23:00,cloudy,medium,scooter
ORD003228,DP0179,27,4.7,12.90033,77.571121,13.017077,77.511856,25-12-2023,02:06:00,02:13:00,windy,low,bike
ORD003229,DP0328,35,4.3,13.09016,77.546849,12.87416,77.483617,25-12-2023,02:23:00,02:30:00,windy,medium,bike
ORD003230,DP0442,26,4.5,12.903976,77.745844,13.05666,77.545749,26-12-2023,05:51:00,05:55:00,rainy,high,bike
ORD003231,DP0191,34,4.9,13.024052,77.547926,13.122971,77.637672,26-12-2023,08:49:00,08:55:00,cloudy,high,bicycle
ORD003232,DP0075,27,4.7,12.924484,77.479734,12.81442,77.516403,26-12-2023,09:05:00,09:12:00,rainy,high,bike
ORD003233,DP0115,20,3.8,12.875625,77.478174,13.067425,77.636114,26-12-2023,10:45:00,10:48:00,cloudy,high,bike
ORD003234,DP0215,29,4.4,13.008532,77.504917,12.879155,77.734788,26-12-2023,11:20:00,11:28:00,cloudy,medium,bike
ORD003235,DP0418,24,4.7,13.002932,77.47271,13.180537,77.615915,26-12-2023,12:14:00,12:22:00,sunny,jam,scooter
ORD003236,DP0151,26,3.3,12.909766,77.661198,12.805008,77.521378,26-12-2023,16:48:00,16:52:00,sunny,medium,bike
ORD003237,DP0194,27,3.9,12.900845,77.616296,13.104736,77.598217,26-12-2023,18:21:00,18:24:00,sunny,low,bike
ORD003238,DP0439,21,4.7,12.86854,77.704003,12.807172,77.620946,26-12-2023,20:49:00,20:52:00,rainy,low,scooter
ORD003239,DP0137,36,4.8,13.14133,77.483768,12.91695,77.781108,26-12-2023,22:36:00,22:41:00,sunny,low,bike
ORD003240,DP0245,29,3.4,12.851633,77.490261,12.980107,77.523174,26-12-2023,01:16:00,01:19:00,sunny,medium,scooter
ORD003241,DP0372,29,4,12.999977,77.512541,13.149274,77.558395,26-12-2023,04:02:00,04:08:00,sunny,low,bike
ORD003242,DP0238,34,4.1,13.112329,77.69299,12.926892,77.757377,27-12-2023,16:44:00,16:51:00,cloudy,low,scooter
ORD003243,DP0388,20,3.6,12.991723,77.50219,12.873095,77.737752,27-12-2023,17:03:00,17:06:00,rainy,high,scooter
ORD003244,DP0116,35,3.1,12.942464,77.692445,13.053808,77.52799,27-12-2023,17:05:00,17:13:00,windy,high,bike
ORD003245,DP0326,29,4.1,12.854231,77.53905,13.154606,77.511257,27-12-2023,17:55:00,17:58:00,sunny,medium,scooter
ORD003246,DP0500,21,3.4,13.068694,77.658834,12.946574,77.430304,27-12-2023,17:59:00,18:03:00,windy,medium,bike
ORD003247,DP0259,35,3.3,12.964824,77.484936,12.974137,77.794624,27-12-2023,22:34:00,22:38:00,sunny,low,bike
ORD003248,DP0188,33,4.3,12.998035,77.575804,12.839046,77.484012,27-12-2023,03:52:00,03:59:00,windy,low,bike
ORD003249,DP0269,26,3.1,12.953833,77.453111,13.017781,77.559542,28-12-2023,06:04:00,06:11:00,cloudy,high,bike
ORD003250,DP0050,24,4.9,12.946779,77.506876,13.151485,77.590405,28-12-2023,08:07:00,08:13:00,rainy,high,bike
ORD003251,DP0130,30,4.3,12.948276,77.482819,13.092677,77.60753,28-12-2023,08:13:00,08:20:00,windy,jam,bike
ORD003252,DP0197,28,4.1,13.071769,77.747223,12.859013,77.554542,28-12-2023,13:05:00,13:09:00,cloudy,jam,bike
ORD003253,DP0470,19,4.8,12.901904,77.499031,12.879271,77.750543,28-12-2023,15:08:00,15:12:00,sunny,high,scooter
ORD003254,DP0331,28,4.1,12.925175,77.687289,12.91172,77.686447,28-12-2023,17:18:00,17:23:00,sunny,high,bike
ORD003255,DP0345,28,3.2,12.905226,77.568691,13.166607,77.790535,28-12-2023,18:26:00,18:30:00,sunny,medium,scooter
ORD003256,DP0305,35,3.7,12.995549,77.462355,12.820221,77.682705,28-12-2023,21:10:00,21:16:00,windy,high,scooter
ORD003257,DP0332,29,3.6,12.95566,77.560779,12.8667,77.741482,28-12-2023,01:29:00,01:34:00,cloudy,low,bike
ORD003258,DP0495,24,4.5,13.105858,77.656829,12.91285,77.718673,29-12-2023,11:47:00,11:52:00,sunny,medium,scooter
ORD003259,DP0322,23,3.5,12.971856,77.640885,13.037674,77.445479,29-12-2023,12:03:00,12:06:00,sunny,medium,bicycle
ORD003260,DP0143,28,3.7,12.931387,77.651765,13.131897,77.706385,29-12-2023,15:58:00,16:01:00,rainy,medium,bike
ORD003261,DP0040,23,3.7,12.99571,77.562035,13.178311,77.749068,29-12-2023,04:15:00,04:22:00,cloudy,medium,bike
ORD003262,DP0360,22,3.4,13.146518,77.589616,13.093918,77.464075,29-12-2023,04:25:00,04:29:00,cloudy,high,bike
ORD003263,DP0077,28,4.6,13.045287,77.664072,12.839724,77.749547,30-12-2023,08:41:00,08:45:00,cloudy,high,bike
ORD003264,DP0232,37,4.5,13.000152,77.683881,13.133008,77.429206,30-12-2023,08:51:00,08:53:00,cloudy,medium,scooter
ORD003265,DP0419,33,4.1,13.040648,77.535317,13.108854,77.77128,30-12-2023,11:51:00,11:59:00,cloudy,high,bicycle
ORD003266,DP0073,30,3.8,12.933783,77.733462,13.157355,77.464108,30-12-2023,15:13:00,15:15:00,cloudy,high,bike
ORD003267,DP0499,32,4.7,13.0139,77.722719,13.048225,77.501421,30-12-2023,15:25:00,15:27:00,cloudy,jam,scooter
ORD003268,DP0174,18,4.6,12.960848,77.612278,12.971454,77.51048,30-12-2023,21:33:00,21:39:00,rainy,high,bike
ORD003269,DP0091,29,4.9,13.078197,77.743693,13.023779,77.745239,30-12-2023,22:30:00,22:34:00,sunny,high,bike
ORD003270,DP0488,22,4.3,12.94306,77.640503,12.951926,77.497068,30-12-2023,23:15:00,23:17:00,windy,medium,scooter
ORD003271,DP0181,27,3.8,13.059299,77.475446,12.880236,77.45003,30-12-2023,02:03:00,02:06:00,sunny,high,bike
ORD003272,DP0046,21,4.5,12.990226,77.55621,12.904365,77.543572,30-12-2023,03:10:00,03:17:00,sunny,medium,scooter
ORD003273,DP0176,33,3.6,12.959183,77.533433,13.100227,77.712312,31-12-2023,06:02:00,06:08:00,rainy,medium,scooter
ORD003274,DP0420,31,3.3,12.994679,77.688629,12.86683,77.509449,31-12-2023,06:15:00,06:22:00,sunny,jam,scooter
ORD003275,DP0076,24,4.2,13.020268,77.653384,12.827225,77.55245,31-12-2023,08:20:00,08:27:00,foggy,medium,bicycle
ORD003276,DP0158,35,3.3,13.138402,77.685058,12.901559,77.439268,31-12-2023,09:36:00,09:43:00,sunny,high,bike
ORD003277,DP0337,24,4.9,13.036974,77.643691,12.876669,77.710597,31-12-2023,10:34:00,10:36:00,rainy,low,bicycle
ORD003278,DP0314,24,3,12.898009,77.645086,12.818037,77.563631,31-12-2023,13:11:00,13:17:00,cloudy,low,scooter
ORD003279,DP0123,30,3,13.071382,77.641937,13.186202,77.459252,31-12-2023,18:50:00,18:56:00,sunny,high,scooter
ORD003280,DP0037,25,4.2,12.960823,77.566616,13.060543,77.678091,31-12-2023,19:28:00,19:35:00,cloudy,medium,scooter
ORD003281,DP0317,33,3.2,12.898285,77.524926,12.846822,77.578394,31-12-2023,23:27:00,23:30:00,sunny,high,bike
ORD003282,DP0096,27,4.5,12.998538,77.544898,13.068249,77.537272,31-12-2023,00:53:00,00:56:00,cloudy,jam,scooter
ORD003283,DP0178,25,4.9,12.918245,77.583683,13.032098,77.431183,31-12-2023,01:35:00,01:38:00,rainy,medium,bike
ORD003284,DP0342,30,3.4,12.914163,77.563495,12.918843,77.651301,01-01-2024,13:27:00,13:30:00,windy,medium,scooter
ORD003285,DP0185,32,4.7,12.990229,77.669669,13.065164,77.783998,01-01-2024,15:46:00,15:53:00,sunny,low,bicycle
ORD003286,DP0124,33,3.7,13.003515,77.61366,12.886981,77.483751,01-01-2024,17:54:00,18:01:00,sunny,high,scooter
ORD003287,DP0132,26,4.2,13.092764,77.707917,13.13104,77.763659,01-01-2024,18:32:00,18:35:00,sunny,low,bike
ORD003288,DP0087,33,5,12.899658,77.684575,12.980197,77.537312,01-01-2024,21:39:00,21:41:00,sunny,medium,bicycle
ORD003289,DP0138,26,3.7,13.080043,77.62357,12.939317,77.721075,01-01-2024,21:45:00,21:51:00,sunny,high,bike
ORD003290,DP0015,31,4.4,12.900533,77.56417,12.884589,77.456786,01-01-2024,05:11:00,05:13:00,cloudy,medium,bike
ORD003291,DP0120,33,3.2,12.888308,77.4533,12.832801,77.41557,02-01-2024,12:53:00,12:59:00,cloudy,high,bike
ORD003292,DP0042,28,3.7,12.929547,77.671934,13.000239,77.654799,02-01-2024,13:30:00,13:35:00,sunny,medium,bike
ORD003293,DP0206,32,4.4,12.874637,77.604054,12.940268,77.473872,02-01-2024,13:35:00,13:38:00,windy,high,bike
ORD003294,DP0131,27,4.8,12.993242,77.682315,13.099004,77.785144,02-01-2024,01:54:00,02:01:00,sunny,high,scooter
ORD003295,DP0156,35,3.4,13.035935,77.504021,13.156324,77.674524,02-01-2024,02:55:00,02:57:00,sunny,high,scooter
ORD003296,DP0204,18,3.5,13.080049,77.557901,12.924926,77.644071,02-01-2024,03:08:00,03:14:00,rainy,high,bike
ORD003297,DP0100,31,3.8,12.974014,77.464459,12.875179,77.710762,03-01-2024,08:28:00,08:33:00,sunny,medium,bike
ORD003298,DP0321,19,3.2,12.999424,77.74372,13.005638,77.773719,03-01-2024,11:13:00,11:17:00,windy,medium,bike
ORD003299,DP0202,25,3.1,12.924355,77.50197,13.07412,77.728393,03-01-2024,15:03:00,15:10:00,windy,jam,bike
ORD003300,DP0462,36,3.8,12.999192,77.728521,13.014338,77.424214,03-01-2024,16:00:00,16:03:00,cloudy,medium,scooter
ORD003301,DP0098,24,4,12.926365,77.58794,12.892048,77.481612,03-01-2024,17:42:00,17:47:00,sunny,high,bike
ORD003302,DP0391,25,4,12.984051,77.535627,13.002498,77.570282,03-01-2024,18:57:00,19:03:00,cloudy,medium,scooter
ORD003303,DP0362,18,3.5,12.966971,77.640128,12.926756,77.58318,03-01-2024,20:04:00,20:10:00,sunny,low,bike
ORD003304,DP0029,24,3.2,12.981378,77.62502,13.123834,77.715206,03-01-2024,20:54:00,20:58:00,cloudy,low,bicycle
ORD003305,DP0173,31,3.9,12.912079,77.586435,12.961558,77.465965,03-01-2024,00:34:00,00:37:00,sunny,medium,bicycle
ORD003306,DP0255,32,4.5,12.853722,77.491327,13.156523,77.476032,03-01-2024,01:07:00,01:15:00,windy,high,bike
ORD003307,DP0290,23,4.2,13.065735,77.541242,13.145732,77.490521,03-01-2024,01:16:00,01:22:00,sunny,high,bicycle
ORD003308,DP0171,18,3.4,12.98522,77.643812,12.83097,77.570121,03-01-2024,04:39:00,04:47:00,sunny,high,bike
ORD003309,DP0376,27,3.2,12.857064,77.666123,13.064589,77.544536,04-01-2024,05:42:00,05:49:00,rainy,high,bike
ORD003310,DP0432,27,4.9,13.080034,77.571961,12.826337,77.670428,04-01-2024,05:52:00,05:58:00,foggy,medium,scooter
ORD003311,DP0360,28,4.3,13.099127,77.530685,13.013343,77.79532,04-01-2024,06:15:00,06:20:00,sunny,medium,bike
ORD003312,DP0370,31,4.7,12.925517,77.464578,13.068488,77.736962,04-01-2024,07:57:00,08:04:00,cloudy,jam,bike
ORD003313,DP0182,23,5,12.90054,77.706132,13.180719,77.450817,04-01-2024,09:08:00,09:10:00,sunny,medium,scooter
ORD003314,DP0285,34,4.1,12.904096,77.681669,13.099318,77.764741,04-01-2024,14:33:00,14:39:00,sunny,medium,bike
ORD003315,DP0067,24,3,13.109709,77.741919,12.971917,77.443554,04-01-2024,15:10:00,15:13:00,cloudy,medium,scooter
ORD003316,DP0454,35,4.9,12.971127,77.504616,12.847917,77.730251,04-01-2024,22:20:00,22:27:00,rainy,jam,bike
ORD003317,DP0236,32,4.9,13.084269,77.702191,12.852102,77.592327,04-01-2024,22:28:00,22:34:00,windy,high,bike
ORD003318,DP0148,25,4.6,12.971757,77.633526,12.971768,77.749296,04-01-2024,04:12:00,04:19:00,sunny,jam,scooter
ORD003319,DP0353,24,3.9,12.979164,77.452375,12.876996,77.520578,05-01-2024,11:18:00,11:24:00,sunny,medium,scooter
ORD003320,DP0306,28,4.3,13.087558,77.541497,12.90534,77.513668,05-01-2024,12:48:00,12:53:00,sunny,medium,scooter
ORD003321,DP0261,30,4.9,13.026784,77.658481,13.080054,77.545364,05-01-2024,13:04:00,13:10:00,rainy,medium,bicycle
ORD003322,DP0247,31,4.1,12.912628,77.591091,13.012699,77.571604,05-01-2024,16:22:00,16:26:00,sunny,medium,bike
ORD003323,DP0143,27,3.8,12.87538,77.563161,12.904521,77.511156,05-01-2024,21:40:00,21:46:00,foggy,high,bike
ORD003324,DP0443,23,4.4,13.03693,77.680991,13.045097,77.611578,05-01-2024,22:00:00,22:04:00,sunny,medium,bike
ORD003325,DP0053,18,4.6,13.125278,77.530883,12.942253,77.45819,05-01-2024,23:48:00,23:53:00,sunny,medium,scooter
ORD003326,DP0435,28,3.5,13.089252,77.463536,12.908345,77.480541,05-01-2024,03:16:00,03:21:00,rainy,medium,bike
ORD003327,DP0236,18,3.7,13.082315,77.57899,13.049812,77.558873,05-01-2024,04:51:00,04:53:00,sunny,medium,bike
ORD003328,DP0336,27,3.7,13.006592,77.563222,13.111854,77.427611,06-01-2024,07:47:00,07:54:00,sunny,high,scooter
ORD003329,DP0090,32,4.4,13.002015,77.739586,13.188544,77.438477,06-01-2024,08:46:00,08:51:00,sunny,medium,bike
ORD003330,DP0443,40,3.7,12.969033,77.675768,13.188759,77.581973,06-01-2024,10:09:00,10:16:00,windy,jam,scooter
ORD003331,DP0338,28,4.6,13.122188,77.573095,13.044855,77.639003,06-01-2024,14:56:00,14:59:00,sunny,high,scooter
ORD003332,DP0403,35,4.5,12.923447,77.680636,12.857517,77.508147,06-01-2024,15:04:00,15:09:00,sunny,low,bike
ORD003333,DP0367,37,4.7,12.905666,77.664228,13.052864,77.601774,06-01-2024,16:30:00,16:34:00,sunny,low,scooter
ORD003334,DP0189,25,4.5,13.02343,77.470947,13.199417,77.527513,06-01-2024,21:53:00,21:57:00,sunny,medium,bicycle
ORD003335,DP0176,30,3.4,12.940536,77.582496,13.001906,77.599554,06-01-2024,22:12:00,22:15:00,cloudy,high,scooter
ORD003336,DP0053,22,4.7,12.851653,77.460491,12.864275,77.546633,06-01-2024,23:08:00,23:12:00,foggy,high,bike
ORD003337,DP0369,20,4.5,12.897465,77.63842,12.931671,77.60309,06-01-2024,01:29:00,01:36:00,sunny,jam,bike
ORD003338,DP0303,32,4,13.082498,77.515512,13.000471,77.676058,06-01-2024,05:18:00,05:20:00,cloudy,low,scooter
ORD003339,DP0132,36,4,13.135286,77.49283,13.016942,77.591051,07-01-2024,17:14:00,17:21:00,rainy,medium,bike
ORD003340,DP0014,31,3.5,13.018709,77.655393,12.945598,77.717168,07-01-2024,17:40:00,17:46:00,rainy,medium,scooter
ORD003341,DP0358,30,4.8,12.939822,77.504961,12.951978,77.586366,07-01-2024,20:00:00,20:04:00,rainy,high,scooter
ORD003342,DP0212,20,4.1,13.008644,77.673334,13.164076,77.45252,07-01-2024,00:55:00,00:57:00,sunny,low,scooter
ORD003343,DP0412,32,3.3,12.873742,77.505786,12.899996,77.625889,07-01-2024,01:05:00,01:13:00,cloudy,low,scooter
ORD003344,DP0143,32,4.1,13.109456,77.652631,12.868829,77.558352,07-01-2024,01:58:00,02:02:00,sunny,low,scooter
ORD003345,DP0244,32,3.3,13.121694,77.648429,12.892308,77.60323,08-01-2024,08:44:00,08:50:00,sunny,low,bicycle
ORD003346,DP0011,36,4.3,13.100598,77.556477,13.142358,77.69466,08-01-2024,10:25:00,10:32:00,sunny,high,bike
ORD003347,DP0385,31,4.1,13.116177,77.458293,13.101333,77.56991,08-01-2024,10:59:00,11:06:00,cloudy,medium,bike
ORD003348,DP0083,31,4.4,12.895357,77.565462,12.980964,77.540569,08-01-2024,13:05:00,13:13:00,sunny,medium,scooter
ORD003349,DP0190,35,3.8,13.085342,77.66921,12.974969,77.789499,08-01-2024,14:32:00,14:38:00,rainy,high,bicycle
ORD003350,DP0393,29,3.3,13.112967,77.602263,12.890196,77.662564,08-01-2024,15:22:00,15:26:00,cloudy,low,bike
ORD003351,DP0341,32,3.8,13.141048,77.55347,12.968612,77.660936,08-01-2024,17:45:00,17:53:00,cloudy,low,bicycle
ORD003352,DP0289,26,3.7,12.885336,77.541421,12.943698,77.451133,08-01-2024,21:22:00,21:25:00,cloudy,jam,bike
ORD003353,DP0091,27,3.6,13.106072,77.569017,12.89288,77.495971,08-01-2024,23:04:00,23:11:00,sunny,medium,bike
ORD003354,DP0217,33,4.4,12.924899,77.558724,12.831115,77.723825,08-01-2024,23:12:00,23:15:00,windy,jam,bike
ORD003355,DP0415,29,3.5,13.140416,77.565852,12.880307,77.560673,08-01-2024,02:50:00,02:56:00,sunny,medium,bike
ORD003356,DP0194,34,4,13.132823,77.482567,13.041007,77.549089,08-01-2024,05:27:00,05:31:00,windy,medium,bike
ORD003357,DP0450,30,4.2,12.949911,77.612106,12.802691,77.481213,09-01-2024,05:37:00,05:43:00,sunny,high,scooter
ORD003358,DP0032,31,4.2,13.044251,77.530295,13.067858,77.521929,09-01-2024,05:46:00,05:53:00,windy,high,scooter
ORD003359,DP0326,26,4.4,12.94798,77.502553,13.182128,77.740799,09-01-2024,06:14:00,06:21:00,cloudy,jam,bike
ORD003360,DP0470,31,5,12.889475,77.464961,13.054714,77.593768,09-01-2024,13:57:00,14:00:00,cloudy,medium,bike
ORD003361,DP0358,36,4.4,13.003064,77.643225,13.033673,77.489779,09-01-2024,14:56:00,15:00:00,rainy,medium,bike
ORD003362,DP0407,29,3.1,12.993132,77.515579,12.909427,77.792367,09-01-2024,18:24:00,18:30:00,rainy,medium,bike
ORD003363,DP0154,29,3.9,12.926002,77.703162,12.897264,77.581307,09-01-2024,18:47:00,18:50:00,sunny,low,bicycle
ORD003364,DP0319,32,4.1,12.951042,77.596618,13.140457,77.581532,09-01-2024,19:43:00,19:51:00,windy,jam,bike
ORD003365,DP0012,22,4.5,12.963249,77.621966,13.014729,77.790856,09-01-2024,20:40:00,20:48:00,foggy,low,scooter
ORD003366,DP0241,22,3.4,12.862364,77.516149,13.040713,77.74654,09-01-2024,21:55:00,22:03:00,rainy,medium,scooter
ORD003367,DP0034,37,4,13.129193,77.469706,13.141245,77.531315,09-01-2024,23:23:00,23:31:00,cloudy,medium,bike
ORD003368,DP0072,21,4,13.09247,77.604344,12.873833,77.497233,09-01-2024,02:09:00,02:16:00,sunny,high,bike
ORD003369,DP0028,27,4.3,13.027012,77.623128,13.188023,77.516894,09-01-2024,02:59:00,03:02:00,cloudy,jam,scooter
ORD003370,DP0316,29,4.2,12.961173,77.747784,13.04083,77.684732,10-01-2024,07:13:00,07:16:00,sunny,jam,scooter
ORD003371,DP0363,30,4.6,12.980482,77.462161,13.100666,77.752567,10-01-2024,09:27:00,09:30:00,windy,high,bike
ORD003372,DP0110,31,4.8,12.974951,77.727327,12.953165,77.670979,10-01-2024,14:32:00,14:38:00,rainy,medium,bicycle
ORD003373,DP0350,31,3.1,13.104146,77.71141,13.011896,77.735022,10-01-2024,16:52:00,16:56:00,sunny,medium,bike
ORD003374,DP0324,30,3.5,13.078749,77.532593,12.904743,77.463447,10-01-2024,19:27:00,19:30:00,foggy,high,bike
ORD003375,DP0325,36,3.6,12.875401,77.639662,13.048267,77.535404,10-01-2024,01:16:00,01:22:00,rainy,high,bicycle
ORD003376,DP0394,37,4,13.034794,77.464745,13.040687,77.493728,11-01-2024,07:29:00,07:32:00,sunny,low,bicycle
ORD003377,DP0208,23,4.3,13.135317,77.600682,13.056006,77.557441,11-01-2024,10:23:00,10:29:00,cloudy,jam,scooter
ORD003378,DP0096,29,3.3,13.092792,77.69521,12.851389,77.696518,11-01-2024,13:14:00,13:17:00,cloudy,low,bike
ORD003379,DP0197,32,3.8,12.914542,77.7046,12.926853,77.425435,11-01-2024,13:44:00,13:49:00,cloudy,low,bike
ORD003380,DP0384,26,4.6,13.14564,77.580265,12.81083,77.588999,11-01-2024,20:56:00,21:01:00,cloudy,medium,bike
ORD003381,DP0345,32,4.6,13.10555,77.597893,12.961742,77.581283,11-01-2024,21:30:00,21:36:00,rainy,medium,bike
ORD003382,DP0170,23,3.9,12.91183,77.582712,13.054785,77.705296,11-01-2024,23:43:00,23:49:00,sunny,medium,bike
ORD003383,DP0004,38,3.9,12.973814,77.678518,12.8239,77.763914,11-01-2024,05:10:00,05:13:00,foggy,medium,bike
ORD003384,DP0471,24,4.4,12.936534,77.46207,13.107196,77.577335,12-01-2024,06:40:00,06:46:00,cloudy,low,scooter
ORD003385,DP0270,35,4.8,12.931736,77.727365,13.049946,77.511113,12-01-2024,13:16:00,13:21:00,sunny,high,bike
ORD003386,DP0282,34,3.9,13.055802,77.559664,12.831936,77.410614,12-01-2024,14:00:00,14:03:00,sunny,medium,scooter
ORD003387,DP0392,35,4,13.146887,77.653269,13.079982,77.609613,12-01-2024,14:27:00,14:32:00,sunny,high,scooter
