Traffic_Level,Distance_km,Weather_Index,Rider_Age,Multiple_Deliveries,Hour_of_Day,Is_Festival,Actual_Time_mins,Estimated_mins,Delay_mins,Is_Delayed
1,7.76,1,24,0,22,0,27.5,32.7,-5.2,0
2,9.85,1,30,0,1,0,29.9,32.1,-2.2,0
2,8.12,4,20,0,1,1,38.5,42.9,-4.4,0
3,4.2,2,27,0,2,1,31.9,34.8,-2.9,0
4,4.6,1,21,0,3,0,27,24.4,2.6,1
4,5.5,1,21,1,9,0,30.9,35.2,-4.3,0
2,3.27,1,33,0,9,1,21,24.8,-3.8,0
3,10.07,2,32,0,9,0,31.5,30.9,0.6,1
3,5.85,2,18,0,11,0,31.7,30.2,1.5,1
3,6.24,1,36,0,11,0,27.5,24,3.5,1
3,6.85,1,27,1,12,0,36.3,31.6,4.7,1
1,11.11,1,28,0,18,0,31.1,30.1,1,1
3,5.12,4,32,0,19,0,29.8,35.2,-5.4,0
2,3.66,3,19,0,21,0,26.9,23.5,3.4,1
1,8.14,3,31,0,21,0,31.7,37.9,-6.2,0
4,3.49,1,33,1,16,0,30.8,28.3,2.5,1
3,5.56,1,29,0,17,0,22,21,1,1
3,6.27,2,25,1,17,1,37.2,35.1,2.1,1
1,2.64,2,37,0,18,0,16.4,14.7,1.7,1
3,5.91,2,29,1,21,0,30.9,26.9,4,1
3,10.54,3,22,0,0,0,37.4,33.7,3.7,1
1,8.24,1,31,0,2,1,33.3,29.8,3.5,1
2,8.06,4,28,1,4,0,32.1,32.7,-0.6,0
3,5.87,4,28,0,6,0,30.3,30.5,-0.2,0
1,7.54,1,24,0,11,0,19.5,20.6,-1.1,0
3,4.78,2,28,1,12,1,36.9,40.1,-3.2,0
2,12.46,5,26,1,16,0,42.6,48.7,-6.1,0
3,5.5,2,32,0,17,0,29.8,34.5,-4.7,0
2,14.29,1,30,0,22,1,43.9,52.4,-8.5,0
2,2.21,1,33,1,22,0,16.6,15.9,0.7,1
4,4.79,4,30,0,1,0,27.6,29.8,-2.2,0
3,6.91,1,41,0,2,0,29.2,27.5,1.7,1
3,16.29,2,34,0,4,0,42.2,44.4,-2.2,0
4,3.83,4,37,1,4,0,33.3,36.1,-2.8,0
1,6.85,1,31,0,7,0,21.8,22.9,-1.1,0
1,4.29,5,23,0,9,1,28.7,29.6,-0.9,0
2,4.23,1,28,1,13,0,16,17.7,-1.7,0
3,10.11,1,33,1,13,0,40.3,36.8,3.5,1
2,5.74,1,28,1,18,1,32,33.3,-1.3,0
4,3.4,4,30,0,18,0,28.3,29.9,-1.6,0
2,6.53,1,26,0,6,0,22.8,26.8,-4,0
3,7.44,3,34,0,7,0,36.7,39.1,-2.4,0
3,4.23,1,32,1,7,0,26.2,28.2,-2,0
3,5.21,5,26,0,9,0,25.2,25.3,-0.1,0
3,11.99,3,23,0,10,0,42.2,46.9,-4.7,0
2,5.49,2,25,0,11,0,26.6,27.9,-1.3,0
2,1.6,1,23,0,12,0,14.9,13.2,1.7,1
4,9.13,2,27,0,12,0,37.9,37.6,0.3,1
1,4.36,4,24,0,17,0,19.1,20.7,-1.6,0
2,6.22,1,28,0,20,0,26.5,24.5,2,1
2,8.06,4,23,0,21,0,33.1,35.2,-2.1,0
2,1.9,4,34,1,4,1,31,31.8,-0.8,0
2,14.23,1,31,0,4,1,42.9,51.3,-8.4,0
4,15.99,2,23,0,7,0,49.5,54.9,-5.4,0
3,3.95,5,29,0,8,0,23.3,24,-0.7,0
3,9.8,5,37,0,9,0,39.4,44,-4.6,0
4,23.82,2,39,0,12,0,68.8,59.2,9.6,1
1,3.55,2,32,0,13,0,13.3,15.4,-2.1,0
2,9,3,29,0,18,1,40.7,39,1.7,1
3,3.68,2,29,1,19,1,40,41.2,-1.2,0
2,4.46,1,36,0,22,0,15,15,0,0
3,5.04,1,31,1,23,1,32.3,29.8,2.5,1
3,5.54,1,24,0,0,1,32.5,29.8,2.7,1
1,13.06,1,26,1,0,1,48,51.6,-3.6,0
2,10.78,4,23,1,2,1,44.8,51.3,-6.5,0
3,10.28,3,29,1,6,1,46.9,43.6,3.3,1
2,7.59,1,28,0,10,1,27.8,33.2,-5.4,0
2,9.64,2,39,0,11,0,31.4,28.1,3.3,1
2,5.54,3,21,1,12,0,29.9,33.5,-3.6,0
3,4.68,5,28,0,16,0,32.6,29.7,2.9,1
1,3.79,1,30,1,18,0,17.8,16.2,1.6,1
1,3.82,1,18,0,19,0,15.9,18.6,-2.7,0
3,9.44,3,26,0,21,0,37.6,38.7,-1.1,0
3,4.73,1,35,0,22,0,28.7,31.4,-2.7,0
3,3.33,1,24,0,1,0,19.6,21.7,-2.1,0
2,13.59,3,33,1,2,1,46.5,42.5,4,1
2,13.39,1,32,0,3,0,34,30.7,3.3,1
3,10.81,3,36,0,5,1,47.3,47.3,0,0
2,5.79,4,25,1,5,0,32.7,37.6,-4.9,0
2,2.64,2,29,0,5,0,15.5,17.1,-1.6,0
2,9.65,2,24,0,7,0,31.2,29.5,1.7,1
1,6.51,1,40,0,8,1,26.3,27.4,-1.1,0
1,4.39,1,31,0,12,0,15.7,16.1,-0.4,0
1,6.26,1,29,0,13,0,17.5,17,0.5,1
2,5.03,1,27,1,16,0,26.5,29.9,-3.4,0
1,10.17,1,30,1,18,1,42.2,45.2,-3,0
2,3.11,1,20,1,21,0,34.9,32.5,2.4,1
1,11.2,1,30,0,22,0,24.7,26.6,-1.9,0
3,5.05,1,34,0,0,0,22.9,19.5,3.4,1
2,8.37,1,31,0,2,0,28.3,26.2,2.1,1
2,4.17,2,26,1,5,1,31.5,37.6,-6.1,0
4,8.41,2,29,1,9,1,47,44.5,2.5,1
2,2.72,2,31,0,10,1,26.5,31.3,-4.8,0
1,3.56,4,35,0,11,0,19.5,20.6,-1.1,0
1,11.72,2,19,0,13,0,41.2,45.5,-4.3,0
1,1.66,4,23,1,14,0,20.7,19.7,1,1
4,8.55,1,28,0,18,0,30.7,30.7,0,0
2,6.09,1,23,1,20,0,35,35.8,-0.8,0
3,3.27,2,29,1,22,0,22.9,27.4,-4.5,0
2,4.59,2,23,0,0,0,17.1,16.5,0.6,1
3,6.89,4,27,1,4,0,38.4,35.6,2.8,1
3,5.54,2,23,0,6,1,32.7,38.5,-5.8,0
3,7.56,1,21,0,6,0,27.4,24.5,2.9,1
2,7.42,1,29,0,17,0,30.9,35.5,-4.6,0
3,18.76,1,23,1,18,1,62.3,67.6,-5.3,0
2,4.76,3,38,0,19,1,30.9,30.2,0.7,1
1,8.05,1,28,0,0,0,19.6,22.7,-3.1,0
2,5.41,1,31,0,3,0,14.6,14.3,0.3,1
1,3.1,4,26,1,4,0,21.6,18.9,2.7,1
3,7.38,3,34,0,4,1,29.4,34,-4.6,0
2,2.63,3,33,0,6,0,12.6,12.3,0.3,1
1,8.85,1,30,1,8,0,24.9,22.7,2.2,1
2,6.3,2,20,0,9,0,26.3,29.1,-2.8,0
3,8.3,3,22,1,9,0,35.5,34.6,0.9,1
2,3.85,4,29,0,10,1,25.9,25.2,0.7,1
4,5.09,5,29,0,16,0,27.5,24.8,2.7,1
2,3.63,3,28,0,17,0,18.1,17.9,0.2,1
3,10.16,2,35,1,18,0,37.8,34.8,3,1
4,2.92,2,34,1,21,0,36.7,35.7,1,1
2,9.16,1,23,0,21,0,33.9,29.2,4.7,1
1,7.01,4,25,1,22,0,28.2,27.6,0.6,1
1,9.5,2,30,1,22,1,37.5,40.3,-2.8,0
2,6.87,1,30,1,0,0,29.4,25.8,3.6,1
1,9.22,4,18,0,5,0,35.3,41.1,-5.8,0
3,5.6,2,22,0,5,0,24.7,23.2,1.5,1
2,3.73,3,30,0,11,0,16.2,15.2,1,1
3,2.16,1,34,1,15,1,29.4,26.1,3.3,1
2,13.3,1,31,1,23,0,38.6,45.6,-7,0
2,11.5,4,18,1,3,0,43.2,42.3,0.9,1
2,2.51,2,25,0,4,0,18.7,18.6,0.1,1
3,10.43,2,22,0,6,0,36,39,-3,0
1,4.55,2,23,1,15,0,22.9,26,-3.1,0
1,7.83,1,28,0,16,0,24.8,26.3,-1.5,0
3,4.67,2,24,0,19,0,31.6,33.2,-1.6,0
1,13.53,4,24,0,23,0,40.6,44.6,-4,0
2,11.82,2,35,1,2,1,49.8,44.6,5.2,1
1,10.68,2,38,0,3,0,30.9,35.6,-4.7,0
3,4.83,1,25,1,4,0,30,32.1,-2.1,0
1,5.08,3,34,0,11,0,17.5,20.3,-2.8,0
4,6.56,3,32,0,12,0,36.8,40.1,-3.3,0
2,4.68,4,30,0,12,0,25.4,25.6,-0.2,0
2,3.39,1,21,0,14,1,27.2,27.9,-0.7,0
3,5.5,3,26,0,14,0,23.9,21.6,2.3,1
1,3.55,4,19,0,20,0,21.2,23.4,-2.2,0
2,7.13,2,30,0,22,0,23.3,25.4,-2.1,0
2,4.8,3,28,0,1,0,19.2,19.7,-0.5,0
3,5.15,1,26,0,7,0,28.5,25,3.5,1
3,2.63,1,33,0,10,0,19.5,22.6,-3.1,0
3,14.21,2,23,0,11,0,42.6,47.4,-4.8,0
1,5.67,1,28,1,12,0,29.1,32,-2.9,0
3,5.26,2,31,1,13,0,33.5,39.4,-5.9,0
4,10.88,2,22,0,14,0,39.7,47.3,-7.6,0
2,3.66,2,27,0,17,0,15.7,14.6,1.1,1
2,4.21,4,24,0,22,0,23.2,20.9,2.3,1
4,8.67,1,21,0,6,1,43.5,47.7,-4.2,0
2,9.12,2,24,0,8,0,29.9,26,3.9,1
3,2.57,1,33,1,9,0,22.7,21.3,1.4,1
2,6.39,4,19,0,9,0,24.9,28.3,-3.4,0
3,6.61,2,27,0,10,1,37.2,44.1,-6.9,0
1,6.6,4,27,0,16,1,36.1,39.4,-3.3,0
3,10.31,4,22,0,23,0,39.5,40,-0.5,0
2,3.01,3,27,0,0,1,23.3,23.3,0,0
2,4.96,1,24,0,1,0,21.1,19.5,1.6,1
3,3.02,2,21,0,4,0,18.2,18.1,0.1,1
1,5.46,2,32,0,4,0,14.3,14.2,0.1,1
2,3.36,2,28,0,16,0,14.8,16.5,-1.7,0
4,5.35,1,26,0,20,0,29.4,28.2,1.2,1
1,6.95,1,27,1,22,0,25.1,26.4,-1.3,0
3,8.26,4,21,1,23,0,34.6,40.8,-6.2,0
4,5.54,1,21,0,2,0,26.7,25.8,0.9,1
4,6.1,3,34,1,5,0,35.1,34.5,0.6,1
2,5.89,1,31,0,5,1,22.7,26.9,-4.2,0
1,4.94,2,26,1,6,0,25.9,29.5,-3.6,0
2,6.08,1,34,0,7,0,17,18,-1,0
3,2.79,4,30,1,7,0,30.7,29.8,0.9,1
3,3.01,5,28,0,9,0,22.2,26.1,-3.9,0
2,5.17,1,28,1,13,1,38.3,43.4,-5.1,0
3,2.52,2,33,0,18,0,17.6,20.4,-2.8,0
2,8.07,4,26,1,4,0,36,32.6,3.4,1
1,3.03,2,36,0,11,0,13.4,13.4,0,0
2,5.75,4,27,0,11,0,30.5,35.3,-4.8,0
2,5.74,1,29,0,15,1,30.2,30.9,-0.7,0
2,15.11,2,32,0,17,0,41.9,40.4,1.5,1
3,3.73,2,32,1,18,1,31,30.1,0.9,1
2,3.21,1,30,0,18,0,12.5,12.1,0.4,1
1,13.64,2,23,0,21,0,38.4,33.2,5.2,1
3,2.47,2,30,0,6,1,26.9,32.2,-5.3,0
2,4.89,1,21,0,8,1,26.3,30.6,-4.3,0
2,10.06,3,35,0,9,1,38.5,45.1,-6.6,0
2,6.03,1,32,1,10,1,28.2,26.2,2,1
1,6.48,1,26,1,10,0,30.5,26.7,3.8,1
2,11.43,1,28,1,16,1,39.7,43.1,-3.4,0
3,7.97,1,30,1,19,1,43.2,44.4,-1.2,0
3,3.15,2,20,0,20,0,23.1,24.2,-1.1,0
2,6.6,1,33,0,20,0,28.6,26.9,1.7,1
4,4.06,4,25,0,20,0,31.5,36.2,-4.7,0
2,8.56,1,32,0,21,0,25.4,25.2,0.2,1
3,6.48,1,30,0,0,0,28,24.6,3.4,1
3,6.06,1,26,0,3,1,31.9,30,1.9,1
2,2.34,1,18,0,3,1,21.4,24.6,-3.2,0
2,7.99,4,33,1,3,0,34,35.9,-1.9,0
2,7.06,3,25,0,4,0,26.3,29.4,-3.1,0
3,2.81,5,27,0,4,1,30.2,35.8,-5.6,0
1,4.18,4,31,0,5,0,15.7,13.8,1.9,1
2,4.58,1,27,0,16,0,15.7,16.3,-0.6,0
1,8.21,1,19,1,16,1,37.9,43.8,-5.9,0
2,2.76,1,30,0,17,1,19.7,23,-3.3,0
3,3.19,1,27,1,18,0,21.6,24.3,-2.7,0
2,7.46,2,23,0,22,0,27.6,28.1,-0.5,0
3,6.12,4,32,0,5,0,33.1,35.9,-2.8,0
2,5.1,5,21,1,6,0,34.4,34.5,-0.1,0
2,6.93,1,19,1,6,0,27.3,28.9,-1.6,0
3,5.33,4,26,0,9,0,26.5,25.1,1.4,1
3,2.44,1,33,0,13,0,16.8,17.7,-0.9,0
3,3.32,4,26,0,13,0,23.7,23.6,0.1,1
2,7.71,2,24,0,14,0,27.8,28.5,-0.7,0
3,3.39,1,19,0,16,0,16.7,19,-2.3,0
3,12.47,1,30,0,17,0,38.1,36.1,2,1
2,12.7,2,22,0,17,0,38.2,35.8,2.4,1
2,2.9,2,30,0,18,0,14.7,16.2,-1.5,0
1,10.23,2,30,1,23,0,35.4,31.7,3.7,1
3,6.47,2,18,0,1,1,32.8,33.4,-0.6,0
4,6.87,1,22,1,1,0,42.9,50.6,-7.7,0
3,6.3,4,25,1,3,0,36.3,34.4,1.9,1
2,7.24,1,19,0,6,0,25.8,26.2,-0.4,0
3,4.96,1,21,0,10,1,32,29.4,2.6,1
2,4.55,1,29,1,21,0,28.1,27,1.1,1
2,14.48,3,30,0,2,0,35.1,39.7,-4.6,0
2,3.91,4,34,1,5,1,34.1,30.8,3.3,1
3,4.26,1,30,0,7,0,22,24.3,-2.3,0
2,3.46,1,33,1,10,0,23.2,22.4,0.8,1
3,6.96,2,27,0,11,0,29.5,29.6,-0.1,0
2,4.42,1,27,1,11,0,19.5,22.9,-3.4,0
2,6.33,2,26,0,18,0,25.5,22.8,2.7,1
4,7.07,2,27,1,21,0,39,37.9,1.1,1
1,20.8,4,33,0,23,1,57,51.8,5.2,1
2,3.18,2,36,0,0,0,11.4,13,-1.6,0
2,11.08,1,35,1,2,0,37.8,38.5,-0.7,0
3,6.45,1,26,0,8,0,29.5,34.1,-4.6,0
1,3.29,1,28,1,9,0,16.2,16.6,-0.4,0
3,16.02,1,34,0,21,0,49.5,46.2,3.3,1
1,12.11,5,28,1,0,0,38.7,42.4,-3.7,0
2,7.78,5,25,0,4,0,34.4,29.8,4.6,1
3,15.28,1,28,0,6,0,42.3,40.3,2,1
2,7.17,5,25,0,7,1,34.5,31.4,3.1,1
2,5.23,1,21,1,7,1,36.9,43.8,-6.9,0
1,9.87,3,27,0,7,0,32.8,28,4.8,1
3,11.42,1,32,1,14,0,42.6,48.5,-5.9,0
2,2.43,1,40,0,0,0,11.7,10.1,1.6,1
2,7.33,1,22,1,1,1,37.2,38.7,-1.5,0
1,10.34,3,35,0,2,0,31,29.2,1.8,1
2,7.94,2,26,0,4,0,28.2,25.2,3,1
2,5.22,1,25,1,4,0,24,22.5,1.5,1
3,4.59,1,27,1,4,0,22.8,24.6,-1.8,0
1,5.11,1,28,0,5,1,20.2,18.7,1.5,1
1,6.63,2,35,0,8,0,19.9,17,2.9,1
1,5.16,2,23,0,12,1,29,24.7,4.3,1
1,6.36,2,21,1,15,0,32.7,35.4,-2.7,0
3,8.14,2,31,0,23,0,25.6,28.8,-3.2,0
3,8.79,1,30,0,23,0,27.7,31.1,-3.4,0
2,5.61,4,32,0,23,0,22.4,19.3,3.1,1
3,3.77,1,21,1,11,0,27.1,31.1,-4,0
3,5.8,1,35,0,15,0,22.6,19.5,3.1,1
2,6.35,5,18,0,17,0,27.8,31.8,-4,0
2,2.14,1,22,1,22,0,19,21.9,-2.9,0
3,2.34,2,22,1,23,0,21.9,22.7,-0.8,0
2,5.24,1,18,0,1,0,26.1,31.3,-5.2,0
3,4.08,1,33,0,1,1,33.2,35.3,-2.1,0
3,4.78,3,20,1,3,1,34.8,30.2,4.6,1
3,4.31,4,28,0,3,0,27.1,28.9,-1.8,0
3,2.06,2,30,1,8,0,20.4,18.2,2.2,1
2,5.27,2,20,0,13,0,29.7,34.3,-4.6,0
3,4.88,1,29,0,14,0,21.7,25.5,-3.8,0
3,5.11,4,31,0,20,0,28.5,26,2.5,1
1,4.14,2,29,0,21,0,17.1,17.3,-0.2,0
2,12.14,1,27,0,23,0,31.1,26.7,4.4,1
2,4.92,3,18,0,0,0,28.5,32.5,-4,0
2,4.27,4,36,0,8,0,23.1,23.5,-0.4,0
2,6.36,2,31,0,9,0,27,25.3,1.7,1
3,6.54,2,29,1,13,1,47.7,51.8,-4.1,0
2,7.42,3,27,0,14,0,27.9,29.1,-1.2,0
2,2.56,4,28,1,15,0,24.8,21.5,3.3,1
2,9.44,2,23,0,5,0,30.5,36.4,-5.9,0
3,5.64,5,24,1,7,0,32.3,28.8,3.5,1
2,6.65,2,28,0,10,0,19.4,20.9,-1.5,0
2,5,2,36,1,11,1,31.1,27.7,3.4,1
1,4.82,1,29,0,11,0,19.5,19.1,0.4,1
2,7.28,1,26,1,19,0,33.3,31.9,1.4,1
1,6.98,1,29,0,2,0,20.7,19,1.7,1
2,5.74,1,22,0,5,0,24.3,22.5,1.8,1
3,8.09,1,25,0,6,1,40.3,37.1,3.2,1
2,10.82,2,28,1,10,1,46.6,47.2,-0.6,0
2,3.82,2,33,1,17,0,22,22,0,0
1,4.84,5,30,0,18,0,15.5,13.8,1.7,1
4,5.59,1,32,0,18,0,29.7,30.1,-0.4,0
2,3.21,2,29,1,20,0,27.7,28.6,-0.9,0
3,9.52,1,24,0,21,0,36.6,32.1,4.5,1
1,5.88,1,29,1,22,0,25.8,27.4,-1.6,0
2,3.33,5,26,1,6,0,29.4,34.1,-4.7,0
3,6.71,4,26,0,8,1,38,33,5,1
4,5.4,4,27,0,11,0,34.7,29.7,5,1
1,4.69,1,35,0,20,1,23.8,26.6,-2.8,0
1,4.17,3,20,0,23,0,20.6,21.6,-1,0
4,15.56,1,33,0,4,0,45.6,49.4,-3.8,0
1,11.21,2,26,1,5,0,34.5,39.9,-5.4,0
3,4.56,5,36,0,6,0,27.6,24,3.6,1
3,6.87,1,25,0,10,0,25.2,24.1,1.1,1
1,6.62,1,29,1,13,1,32.6,31.1,1.5,1
2,8.77,2,32,0,16,0,25.2,22.4,2.8,1
4,4.75,4,27,0,21,0,38.5,37.7,0.8,1
1,14.06,1,31,0,2,0,29.8,35,-5.2,0
1,8.62,1,32,0,5,1,34.1,37.1,-3,0
3,8.28,1,33,0,15,1,35.2,35.9,-0.7,0
3,4.88,1,34,0,16,0,18.3,19.9,-1.6,0
3,10.05,2,27,0,17,0,34.3,31.2,3.1,1
3,8.55,1,33,0,18,0,29.2,27.8,1.4,1
2,8.28,1,22,0,5,0,26.8,24.3,2.5,1
2,4.18,2,25,1,13,0,28.4,33.7,-5.3,0
4,7.12,1,29,0,18,1,33.9,32.9,1,1
2,5.64,2,31,1,18,0,28.9,30.8,-1.9,0
1,6.23,1,32,0,3,0,15,15.7,-0.7,0
2,6.38,4,31,1,3,1,42.1,48.1,-6,0
2,3.18,3,23,0,4,0,16.8,16.1,0.7,1
2,6.92,2,23,1,9,1,42.9,36.8,6.1,1
2,3.12,1,30,1,12,0,20.9,23.7,-2.8,0
2,6.74,4,21,0,16,0,27.6,29.1,-1.5,0
1,13.37,1,24,0,19,0,34.8,34.9,-0.1,0
3,10.84,1,31,1,21,1,49.3,51.1,-1.8,0
3,7.3,2,31,0,4,0,29.1,28.7,0.4,1
2,3.56,1,27,1,5,0,21.6,23.1,-1.5,0
3,4.67,4,33,0,6,0,26,27.3,-1.3,0
2,6.13,4,31,1,7,0,31.7,36.5,-4.8,0
3,4.33,1,24,1,7,0,20.9,19.1,1.8,1
2,6.23,1,21,0,8,0,25.2,21.8,3.4,1
2,3.73,2,33,0,11,1,22.1,24,-1.9,0
3,7.88,5,31,0,23,0,28,30.9,-2.9,0
3,5.69,1,39,0,2,0,27.6,26.6,1,1
2,4.21,2,25,0,5,0,26.8,26,0.8,1
2,4.19,3,30,1,5,0,22.3,23.3,-1,0
2,4.95,1,40,0,11,0,12.9,13.5,-0.6,0
3,6.73,2,27,0,12,0,25.2,29.2,-4,0
2,6.51,1,30,1,13,0,28.4,32.2,-3.8,0
1,5.66,1,18,0,19,0,24.5,27.2,-2.7,0
3,3.96,4,24,0,21,1,35.7,33.8,1.9,1
3,11.22,1,31,0,0,0,38.6,35.6,3,1
4,6.94,2,27,1,1,1,43,45.7,-2.7,0
3,4.76,4,33,1,4,0,34.5,40.6,-6.1,0
4,5.69,1,30,0,6,0,31.8,33.5,-1.7,0
1,7.82,5,25,0,16,0,30,26.2,3.8,1
2,2.46,4,24,1,17,0,25.4,24.5,0.9,1
2,3.24,1,26,1,19,0,22.6,20.6,2,1
2,3.79,1,33,1,23,0,24,24.8,-0.8,0
4,9.29,2,30,0,1,0,35.1,31.7,3.4,1
1,5.48,1,32,1,6,0,19,18.6,0.4,1
4,8.47,1,30,1,6,0,39,39.3,-0.3,0
3,4.87,1,18,0,7,0,23.3,22.6,0.7,1
3,11.33,5,32,0,9,1,50.3,46.2,4.1,1
2,10.6,1,27,1,9,0,38.4,37.7,0.7,1
2,7.15,1,27,1,10,0,21.3,20.3,1,1
1,3.22,1,36,0,13,0,15.4,13.1,2.3,1
2,5.38,4,26,1,13,0,35.2,30.6,4.6,1
1,3.05,2,18,0,17,0,13.9,15.3,-1.4,0
2,2.75,1,27,1,17,0,14.8,13.4,1.4,1
3,3.99,1,20,0,19,0,30,27.1,2.9,1
3,9.3,2,20,1,19,1,51.1,52.4,-1.3,0
2,10.69,1,24,1,19,0,39.6,44.7,-5.1,0
2,6.83,1,30,1,21,1,39,35.5,3.5,1
4,8.42,2,30,1,21,0,40.2,38.2,2,1
3,4.14,2,31,0,0,0,19.2,17.1,2.1,1
3,5.52,1,33,0,3,1,29,29.8,-0.8,0
2,3.24,2,26,1,3,0,23.6,24.8,-1.2,0
4,5.55,3,27,1,5,0,36.4,38.6,-2.2,0
2,18.45,1,30,0,6,0,46.6,52.5,-5.9,0
3,7,1,33,0,7,0,26.2,29.8,-3.6,0
2,6.46,3,24,1,7,1,39.1,43.4,-4.3,0
1,12.66,2,28,0,9,0,33.9,32.7,1.2,1
3,15.06,1,32,0,11,0,48.7,49.1,-0.4,0
3,6.23,2,31,0,12,0,33.2,29.8,3.4,1
2,9.59,1,28,0,14,0,25.4,25.9,-0.5,0
2,4.23,1,33,1,18,1,31.7,35.6,-3.9,0
2,2.06,2,31,0,20,0,22.1,20.4,1.7,1
4,5.75,4,29,0,23,0,31.1,34.2,-3.1,0
2,4.58,2,22,1,23,0,26.8,23.5,3.3,1
3,10.38,2,32,0,23,0,38.6,43.8,-5.2,0
2,9.83,1,24,1,2,1,41.5,38.2,3.3,1
2,7.79,4,35,0,3,0,28.3,31.7,-3.4,0
3,7.9,2,25,0,6,0,29.8,25.7,4.1,1
2,7.49,2,31,0,9,0,22.8,24.9,-2.1,0
3,6.51,4,32,0,19,0,32.7,36.6,-3.9,0
2,5.77,1,32,0,21,0,24.4,29.2,-4.8,0
2,4.84,1,30,0,1,0,21.9,23.5,-1.6,0
2,5.52,1,42,1,8,0,31.8,28.5,3.3,1
3,5.44,2,29,1,11,0,31.5,36.5,-5,0
3,4.98,1,34,0,12,1,34.9,34.8,0.1,1
2,7.18,1,22,0,16,1,30.1,33.9,-3.8,0
2,7.54,1,31,0,19,0,25.5,23.6,1.9,1
2,20.58,1,29,0,20,0,56.1,52.8,3.3,1
1,7.79,5,30,1,21,1,38.3,44.3,-6,0
3,7.32,4,25,0,0,0,28,30,-2,0
2,7.36,5,27,0,0,1,36,36.9,-0.9,0
3,3.21,2,25,1,2,0,23.9,22.8,1.1,1
1,5.63,4,39,1,2,0,26.4,30.1,-3.7,0
3,4.3,1,28,1,5,1,35.9,34.5,1.4,1
2,3.55,2,30,0,5,1,19.9,20.9,-1,0
1,2.82,1,26,0,7,0,9.4,8.7,0.7,1
2,9.04,1,32,1,12,0,36,31.7,4.3,1
2,7.92,1,31,0,14,1,29,25.1,3.9,1
3,5.97,1,27,0,18,0,25.5,22.2,3.3,1
3,2.52,4,26,1,19,0,29.7,30.4,-0.7,0
3,5.03,1,22,0,20,0,27.8,26.7,1.1,1
3,7.34,3,36,0,20,1,41.5,37.9,3.6,1
1,6.7,5,26,0,22,1,33.7,31.4,2.3,1
1,3.7,1,30,0,7,0,9.3,10.6,-1.3,0
2,10.54,1,22,0,8,0,40.3,45.7,-5.4,0
4,2.6,1,28,0,10,0,20.5,23.2,-2.7,0
2,6.41,1,19,1,12,0,33,39.4,-6.4,0
1,5.03,1,25,0,13,0,28.4,24.7,3.7,1
2,4.02,4,30,1,15,0,28,29.6,-1.6,0
2,2.8,2,35,0,19,0,20,22.3,-2.3,0
1,8.51,1,23,0,23,0,22.4,23.3,-0.9,0
3,4.67,4,34,0,1,0,25.5,24.3,1.2,1
2,4.05,4,29,0,3,0,20.6,24.3,-3.7,0
2,2.96,3,29,1,5,0,26.6,24.4,2.2,1
2,11.95,1,27,0,9,0,33.5,30.7,2.8,1
2,7.99,3,27,0,11,0,24.7,24.7,0,0
3,7.06,1,31,1,14,0,33.8,33.1,0.7,1
1,6.46,1,26,0,15,0,20,18.7,1.3,1
2,5.15,4,24,1,15,1,38,40.5,-2.5,0
3,5.31,2,37,1,18,0,28.8,33.1,-4.3,0
2,9.9,2,33,0,20,1,37.3,32.2,5.1,1
3,4.02,2,25,0,21,0,27.5,28.7,-1.2,0
2,16.43,3,26,0,23,0,44.3,42.9,1.4,1
2,4.01,1,27,1,0,0,22.8,23.3,-0.5,0
3,12.16,2,31,0,0,1,44.1,39.4,4.7,1
3,4.54,2,30,1,2,0,29,32.3,-3.3,0
2,7.82,1,25,1,3,0,30.7,36.2,-5.5,0
2,3.63,3,42,0,10,1,26.1,26,0.1,1
3,4.79,3,35,0,14,0,23,25.1,-2.1,0
2,3.43,1,22,0,16,0,14.8,16.2,-1.4,0
3,5.44,5,31,0,19,0,35.5,40.6,-5.1,0
3,8.19,4,32,0,22,0,29.8,30.7,-0.9,0
3,12.02,3,36,1,22,1,51.1,44.8,6.3,1
2,2.65,1,26,0,23,0,17.5,17.6,-0.1,0
2,9.19,2,25,1,23,1,43.3,44.8,-1.5,0
1,11.41,3,27,0,2,0,29.4,33.5,-4.1,0
2,6.36,3,35,1,2,1,37,42.2,-5.2,0
3,4.36,4,26,0,5,0,23.3,25.1,-1.8,0
3,8.77,2,34,0,8,0,34.1,29.1,5,1
3,9.83,4,27,1,9,1,45.8,49,-3.2,0
3,7.1,2,20,1,10,0,35.4,32.9,2.5,1
2,9.19,2,29,1,11,1,37.6,38.3,-0.7,0
4,4.79,1,24,1,12,0,39.9,43,-3.1,0
2,17.25,1,26,1,16,0,52.6,53,-0.4,0
1,2.61,1,27,0,18,0,10,9.3,0.7,1
1,5.14,4,21,0,20,1,35.4,37.2,-1.8,0
1,4.94,1,36,0,22,0,15,16.2,-1.2,0
2,3.34,1,29,0,1,0,13,11.9,1.1,1
1,7.08,1,29,0,4,0,17.3,16,1.3,1
1,3.63,2,34,1,16,0,19.1,19.2,-0.1,0
3,7.13,4,20,0,17,0,30.8,28.8,2,1
3,6.35,3,35,1,17,1,40.2,39.7,0.5,1
2,5.77,1,29,0,17,0,18.2,18.5,-0.3,0
2,4.21,3,21,1,17,1,28.1,32.6,-4.5,0
1,6.55,1,35,1,22,0,25.5,27.4,-1.9,0
